"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"NIFTYBEES","EQ","07-Feb-2011","        546.37","        548.00","        562.65","        545.00","        560.00","        551.90","        549.46","      61587","            33839680.59","-","      36778","         59.72"
"NIFTYBEES","EQ","08-Feb-2011","        551.90","        550.00","        550.70","        538.70","        539.25","        539.74","        542.94","     104837","            56920497.82","-","      59874","         57.11"
"NIFTYBEES","EQ","09-Feb-2011","        539.74","        535.65","        542.55","        531.00","        535.80","        533.55","        536.04","     184764","            99041594.44","-","     125034","         67.67"
"NIFTYBEES","EQ","10-Feb-2011","        533.55","        537.00","        537.00","        528.50","        530.00","        531.24","        532.21","     120305","            64027386.93","-","      57398","         47.71"
"NIFTYBEES","EQ","11-Feb-2011","        531.24","        532.00","        542.60","        527.25","        539.90","        539.66","        534.91","      81193","            43431200.52","-","      35403","         43.60"
"NIFTYBEES","EQ","14-Feb-2011","        539.66","        539.66","        556.25","        533.00","        555.95","        555.06","        550.57","      59850","            32951637.68","-","      36124","         60.36"
"NIFTYBEES","EQ","15-Feb-2011","        555.06","        554.00","        561.50","        548.11","        554.00","        554.76","        555.35","    1122568","           623418247.58","-","     474733","         42.29"
"NIFTYBEES","EQ","16-Feb-2011","        554.76","        554.00","        558.99","        553.75","        558.00","        557.42","        556.28","      31127","            17315260.52","-","      14976","         48.11"
"NIFTYBEES","EQ","17-Feb-2011","        557.42","        556.00","        561.01","        554.00","        559.05","        559.76","        558.30","      42758","            23871577.65","-","      28152","         65.84"
"NIFTYBEES","EQ","18-Feb-2011","        559.76","        560.99","        563.90","        551.10","        554.85","        554.12","        558.06","      51388","            28677533.99","-","      29076","         56.58"
"NIFTYBEES","EQ","21-Feb-2011","        554.12","        547.00","        561.97","        547.00","        559.05","        559.70","        552.68","      48225","            26653041.92","-","      28679","         59.47"
